Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1902,US-2023-101607,10/18/2023,10/22/2023,Second Class,CU-10560,Client CU-10524,Corporate,United States,Missouri,Missouri,71053,Central,TEC-MA-2901,Technology,Machines,Standard Label Printer,2488.2,7,0.0,171.15
1903,US-2021-102233,04/04/2023,04/05/2023,Standard Class,CU-10774,Client CU-10031,Home Office,United States,Alabama,Alabama,51455,South,TEC-AC-2902,Technology,Accessories,Compact Wireless Mouse,721.63,3,0.15,103.29
1904,US-2021-102177,02/02/2022,02/07/2022,Standard Class,CU-10451,Client CU-10295,Corporate,United States,New York,New York,55501,East,FUR-CH-2903,Furniture,Chairs,Pro Office Chair,693.3,2,0.0,7.14
1905,US-2020-104340,06/08/2020,06/10/2020,First Class,CU-10128,Client CU-10080,Corporate,United States,Massachusetts,Massachusetts,50474,East,OFF-ST-2904,Office Supplies,Storage,Deluxe Storage Box,26.83,1,0.0,11.37
1906,US-2020-101600,07/12/2021,07/13/2021,Standard Class,CU-10571,Client CU-10653,Consumer,United States,New Jersey,New Jersey,91512,East,OFF-ST-2905,Office Supplies,Storage,Pro Storage Box,133.69,5,0.0,20.66
1907,US-2023-102503,11/19/2020,11/20/2020,Second Class,CU-10072,Client CU-10329,Corporate,United States,Utah,Utah,45529,West,TEC-PH-2906,Technology,Phones,Standard Smartphone,2820.8,7,0.1,1347.07
1908,US-2021-104501,02/11/2022,02/15/2022,Standard Class,CU-10535,Client CU-10664,Consumer,United States,Utah,Utah,10127,West,OFF-LA-2907,Office Supplies,Labels,Compact Label Set,141.52,4,0.0,16.25
1909,US-2022-103930,09/06/2021,09/08/2021,First Class,CU-10638,Client CU-10364,Home Office,United States,Oregon,Oregon,85974,West,OFF-AR-2908,Office Supplies,Art,Compact Desk Organizer,184.27,4,0.0,-5.78
1910,US-2022-101874,10/17/2020,10/21/2020,Standard Class,CU-10316,Client CU-10567,Corporate,United States,Virginia,Virginia,42065,East,OFF-AR-2909,Office Supplies,Art,Premium Desk Organizer,121.14,3,0.2,13.17
1911,US-2021-101373,10/11/2021,10/13/2021,Second Class,CU-10715,Client CU-10403,Consumer,United States,Pennsylvania,Pennsylvania,29583,East,FUR-TA-2910,Furniture,Tables,Pro Meeting Table,302.81,1,0.0,54.64
1912,US-2023-100047,09/12/2022,09/14/2022,Standard Class,CU-10045,Client CU-10567,Consumer,United States,Utah,Utah,45620,West,TEC-PH-2911,Technology,Phones,Pro Smartphone,3897.19,7,0.1,744.3
1913,US-2023-102631,01/11/2020,01/15/2020,Second Class,CU-10348,Client CU-10735,Consumer,United States,Virginia,Virginia,89059,East,TEC-MA-2912,Technology,Machines,Pro Label Printer,1442.67,7,0.0,526.86
1914,US-2021-103517,10/12/2023,10/16/2023,Standard Class,CU-10172,Client CU-10658,Corporate,United States,California,California,84168,West,FUR-CH-2913,Furniture,Chairs,Premium Office Chair,2194.12,7,0.0,449.2
1915,US-2021-101425,05/29/2022,05/30/2022,Second Class,CU-10550,Client CU-10620,Consumer,United States,Utah,Utah,50567,West,FUR-TA-2914,Furniture,Tables,Pro Meeting Table,2028.85,6,0.0,793.44
1916,US-2020-100804,02/14/2021,02/16/2021,Standard Class,CU-10424,Client CU-10486,Corporate,United States,Utah,Utah,96789,West,OFF-LA-2915,Office Supplies,Labels,Executive Label Set,201.13,8,0.15,46.99
1917,US-2022-101506,12/17/2021,12/22/2021,Standard Class,CU-10154,Client CU-10359,Consumer,United States,Washington,Washington,82491,West,OFF-ST-2916,Office Supplies,Storage,Deluxe Storage Box,97.96,2,0.15,12.31
1918,US-2022-102510,06/10/2023,06/13/2023,First Class,CU-10099,Client CU-10251,Corporate,United States,Maryland,Maryland,45148,East,TEC-CO-2917,Technology,Copiers,Pro Copier,1551.3,4,0.0,114.4
1919,US-2021-104989,06/22/2022,06/23/2022,First Class,CU-10608,Client CU-10343,Consumer,United States,Louisiana,Louisiana,41948,South,FUR-FU-2918,Furniture,Furnishings,Deluxe Desk Lamp,571.15,4,0.0,107.94
1920,US-2021-103861,10/30/2023,11/02/2023,Standard Class,CU-10271,Client CU-10681,Consumer,United States,Oregon,Oregon,16583,West,TEC-CO-2919,Technology,Copiers,Deluxe Copier,1751.44,4,0.0,613.37
1921,US-2022-102490,12/08/2020,12/12/2020,First Class,CU-10102,Client CU-10735,Consumer,United States,Alabama,Alabama,85625,South,OFF-LA-2920,Office Supplies,Labels,Standard Label Set,140.97,6,0.0,15.39
1922,US-2023-102835,08/06/2022,08/09/2022,Standard Class,CU-10018,Client CU-10627,Consumer,United States,Minnesota,Minnesota,17294,Central,FUR-TA-2921,Furniture,Tables,Executive Meeting Table,1145.77,7,0.15,252.6
1923,US-2020-104700,04/26/2021,04/29/2021,Same Day,CU-10131,Client CU-10154,Consumer,United States,New York,New York,42037,East,OFF-ST-2922,Office Supplies,Storage,Classic Storage Box,105.14,2,0.3,-46.44
1924,US-2022-104630,04/14/2021,04/20/2021,Second Class,CU-10586,Client CU-10316,Corporate,United States,Texas,Texas,71808,Central,OFF-LA-2923,Office Supplies,Labels,Compact Label Set,132.53,4,0.0,50.31
1925,US-2022-103834,07/24/2020,07/29/2020,First Class,CU-10371,Client CU-10191,Consumer,United States,New York,New York,20951,East,FUR-BO-2924,Furniture,Bookcases,Executive Bookcase,559.04,2,0.1,160.99
1926,US-2021-101505,11/23/2020,11/28/2020,Standard Class,CU-10671,Client CU-10440,Consumer,United States,Missouri,Missouri,52964,Central,OFF-AR-2925,Office Supplies,Art,Compact Desk Organizer,462.95,8,0.0,118.08
1927,US-2023-101939,08/22/2021,08/23/2021,Standard Class,CU-10535,Client CU-10590,Consumer,United States,Nevada,Nevada,77222,West,OFF-PA-2926,Office Supplies,Paper,Pro Copy Paper Ream,194.74,6,0.0,-9.52
1928,US-2020-101372,08/02/2022,08/04/2022,Second Class,CU-10653,Client CU-10102,Consumer,United States,New Jersey,New Jersey,30637,East,OFF-LA-2927,Office Supplies,Labels,Premium Label Set,285.44,8,0.0,33.56
1929,US-2023-103775,07/12/2020,07/16/2020,Standard Class,CU-10272,Client CU-10650,Consumer,United States,Alabama,Alabama,53368,South,OFF-LA-2928,Office Supplies,Labels,Executive Label Set,430.25,7,0.0,58.91
1930,US-2022-102950,04/05/2023,04/11/2023,First Class,CU-10414,Client CU-10045,Consumer,United States,Colorado,Colorado,62566,West,FUR-TA-2929,Furniture,Tables,Pro Meeting Table,619.21,2,0.0,99.08
1931,US-2023-101859,08/19/2021,08/20/2021,Standard Class,CU-10646,Client CU-10185,Home Office,United States,Illinois,Illinois,90059,Central,TEC-CO-2930,Technology,Copiers,Premium Copier,1638.75,5,0.0,477.1
1932,US-2020-104472,09/06/2020,09/09/2020,First Class,CU-10231,Client CU-10567,Consumer,United States,Arizona,Arizona,25777,West,TEC-PH-2931,Technology,Phones,Executive Smartphone,2100.77,7,0.0,401.66
1933,US-2020-102460,02/02/2023,02/04/2023,First Class,CU-10497,Client CU-10688,Corporate,United States,Minnesota,Minnesota,45086,Central,OFF-FA-2932,Office Supplies,Fasteners,Classic Stapler,49.07,1,0.15,9.39
1934,US-2023-104899,02/11/2023,02/12/2023,Standard Class,CU-10752,Client CU-10755,Consumer,United States,Texas,Texas,65726,Central,TEC-MA-2933,Technology,Machines,Premium Label Printer,3830.62,7,0.0,986.75
1935,US-2020-102884,06/28/2023,07/03/2023,Standard Class,CU-10267,Client CU-10662,Corporate,United States,Illinois,Illinois,15688,Central,TEC-MA-2934,Technology,Machines,Deluxe Label Printer,1380.65,3,0.15,322.32
1936,US-2020-100104,01/20/2020,01/25/2020,First Class,CU-10148,Client CU-10098,Home Office,United States,Maryland,Maryland,77012,East,TEC-MA-2935,Technology,Machines,Ultra Label Printer,3433.22,7,0.15,815.89
1937,US-2023-100263,07/22/2022,07/25/2022,Standard Class,CU-10122,Client CU-10455,Consumer,United States,California,California,16526,West,OFF-AR-2936,Office Supplies,Art,Compact Desk Organizer,198.17,7,0.0,51.24
1938,US-2020-101484,05/02/2020,05/05/2020,Standard Class,CU-10756,Client CU-10419,Consumer,United States,Minnesota,Minnesota,96349,Central,OFF-LA-2937,Office Supplies,Labels,Executive Label Set,220.92,7,0.0,86.0
1939,US-2021-101269,02/23/2022,02/25/2022,Standard Class,CU-10560,Client CU-10746,Home Office,United States,Nevada,Nevada,62337,West,TEC-PH-2938,Technology,Phones,Premium Smartphone,1865.38,5,0.3,59.45
1940,US-2023-100831,07/04/2020,07/05/2020,Standard Class,CU-10456,Client CU-10588,Home Office,United States,Maryland,Maryland,45154,East,OFF-PA-2939,Office Supplies,Paper,Standard Copy Paper Ream,95.02,3,0.0,25.97
1941,US-2022-101378,07/09/2020,07/15/2020,First Class,CU-10280,Client CU-10088,Corporate,United States,Washington,Washington,15175,West,TEC-PH-2940,Technology,Phones,Compact Smartphone,3255.25,8,0.1,731.71
1942,US-2020-102072,12/20/2022,12/22/2022,Standard Class,CU-10749,Client CU-10598,Corporate,United States,Missouri,Missouri,31424,Central,FUR-BO-2941,Furniture,Bookcases,Standard Bookcase,2205.38,6,0.0,412.28
1943,US-2020-100032,04/21/2023,04/24/2023,Standard Class,CU-10292,Client CU-10652,Corporate,United States,California,California,96124,West,FUR-CH-2942,Furniture,Chairs,Executive Office Chair,277.16,1,0.1,55.15
1944,US-2023-101235,11/08/2023,11/12/2023,Standard Class,CU-10382,Client CU-10349,Corporate,United States,Alabama,Alabama,49438,South,TEC-AC-2943,Technology,Accessories,Compact Wireless Mouse,833.12,4,0.2,335.94
1945,US-2021-103465,04/06/2021,04/12/2021,First Class,CU-10004,Client CU-10592,Corporate,United States,New York,New York,13980,East,OFF-FA-2944,Office Supplies,Fasteners,Executive Stapler,325.07,6,0.1,30.18
1946,US-2023-104575,09/04/2021,09/09/2021,Standard Class,CU-10419,Client CU-10088,Consumer,United States,Virginia,Virginia,65819,East,TEC-MA-2945,Technology,Machines,Ultra Label Printer,405.39,2,0.15,92.6
1947,US-2021-103125,01/26/2020,01/31/2020,Second Class,CU-10302,Client CU-10263,Home Office,United States,Massachusetts,Massachusetts,91325,East,TEC-MA-2946,Technology,Machines,Deluxe Label Printer,2822.98,8,0.0,1075.41
1948,US-2020-101720,02/07/2023,02/08/2023,Standard Class,CU-10568,Client CU-10475,Corporate,United States,Maryland,Maryland,10764,East,OFF-LA-2947,Office Supplies,Labels,Classic Label Set,87.42,2,0.0,3.35
1949,US-2021-103313,06/28/2020,06/30/2020,First Class,CU-10056,Client CU-10185,Corporate,United States,Massachusetts,Massachusetts,58676,East,OFF-FA-2948,Office Supplies,Fasteners,Pro Stapler,25.23,1,0.0,6.01
1950,US-2020-100120,01/29/2022,02/03/2022,Standard Class,CU-10212,Client CU-10602,Consumer,United States,California,California,42351,West,OFF-BI-2949,Office Supplies,Binders,Ultra Ring Binder,162.26,5,0.0,-6.07
1951,US-2021-100989,10/16/2022,10/17/2022,Standard Class,CU-10246,Client CU-10744,Consumer,United States,Virginia,Virginia,74466,East,OFF-AR-2950,Office Supplies,Art,Ultra Desk Organizer,108.43,2,0.0,4.33
1952,US-2021-101333,02/20/2021,02/26/2021,Second Class,CU-10679,Client CU-10397,Consumer,United States,Florida,Florida,62741,South,TEC-MA-2951,Technology,Machines,Ultra Label Printer,3271.97,6,0.0,1247.73
1953,US-2020-101116,07/21/2020,07/27/2020,Standard Class,CU-10653,Client CU-10086,Home Office,United States,Arizona,Arizona,89389,West,TEC-CO-2952,Technology,Copiers,Standard Copier,572.29,2,0.0,117.66
1954,US-2021-103069,10/27/2020,10/28/2020,Standard Class,CU-10235,Client CU-10373,Consumer,United States,Colorado,Colorado,98365,West,OFF-ST-2953,Office Supplies,Storage,Classic Storage Box,154.27,6,0.0,24.23
1955,US-2023-103979,09/25/2021,09/30/2021,First Class,CU-10300,Client CU-10190,Corporate,United States,Oregon,Oregon,79735,West,OFF-PA-2954,Office Supplies,Paper,Premium Copy Paper Ream,266.95,6,0.0,51.27
1956,US-2023-103291,07/09/2023,07/11/2023,Standard Class,CU-10000,Client CU-10375,Consumer,United States,Nevada,Nevada,12104,West,TEC-MA-2955,Technology,Machines,Premium Label Printer,1403.11,6,0.0,66.13
1957,US-2020-101844,11/26/2020,11/28/2020,Standard Class,CU-10485,Client CU-10205,Home Office,United States,Pennsylvania,Pennsylvania,71975,East,OFF-AR-2956,Office Supplies,Art,Compact Desk Organizer,174.57,5,0.4,-47.71
1958,US-2021-102109,02/26/2023,02/27/2023,Standard Class,CU-10747,Client CU-10544,Home Office,United States,Pennsylvania,Pennsylvania,80916,East,TEC-CO-2957,Technology,Copiers,Pro Copier,564.25,1,0.0,-10.25
1959,US-2023-103179,09/21/2022,09/23/2022,Standard Class,CU-10110,Client CU-10014,Home Office,United States,Georgia,Georgia,66051,South,FUR-BO-2958,Furniture,Bookcases,Pro Bookcase,935.37,5,0.0,156.99
1960,US-2020-102604,04/08/2021,04/14/2021,Standard Class,CU-10678,Client CU-10292,Consumer,United States,Missouri,Missouri,10270,Central,FUR-TA-2959,Furniture,Tables,Deluxe Meeting Table,663.01,3,0.15,19.62
1961,US-2021-101153,05/17/2023,05/18/2023,Standard Class,CU-10367,Client CU-10100,Corporate,United States,Nevada,Nevada,37067,West,TEC-PH-2960,Technology,Phones,Pro Smartphone,1517.62,7,0.1,-192.84
1962,US-2023-104511,11/08/2021,11/09/2021,Standard Class,CU-10186,Client CU-10437,Corporate,United States,Arizona,Arizona,66126,West,OFF-PA-2961,Office Supplies,Paper,Deluxe Copy Paper Ream,29.3,1,0.0,0.99
1963,US-2022-100342,10/28/2020,11/03/2020,Second Class,CU-10736,Client CU-10275,Consumer,United States,Utah,Utah,60523,West,TEC-AC-2962,Technology,Accessories,Classic Wireless Mouse,2753.87,5,0.0,878.08
1964,US-2021-100857,02/19/2021,02/24/2021,First Class,CU-10690,Client CU-10359,Corporate,United States,Pennsylvania,Pennsylvania,87617,East,OFF-BI-2963,Office Supplies,Binders,Standard Ring Binder,343.81,6,0.15,144.95
1965,US-2023-102635,12/17/2022,12/19/2022,First Class,CU-10324,Client CU-10220,Consumer,United States,Colorado,Colorado,11171,West,OFF-FA-2964,Office Supplies,Fasteners,Premium Stapler,65.26,2,0.0,8.88
1966,US-2021-103705,11/13/2022,11/17/2022,Second Class,CU-10212,Client CU-10738,Home Office,United States,Maryland,Maryland,62513,East,OFF-PA-2965,Office Supplies,Paper,Deluxe Copy Paper Ream,257.37,8,0.0,49.61
1967,US-2023-104131,02/02/2020,02/03/2020,Standard Class,CU-10136,Client CU-10571,Corporate,United States,Oregon,Oregon,10740,West,TEC-CO-2966,Technology,Copiers,Ultra Copier,1230.79,4,0.0,509.27
1968,US-2021-101889,04/06/2020,04/07/2020,Second Class,CU-10760,Client CU-10536,Consumer,United States,Tennessee,Tennessee,71552,South,OFF-AR-2967,Office Supplies,Art,Deluxe Desk Organizer,245.38,6,0.0,111.91
1969,US-2020-100708,10/25/2022,10/29/2022,Same Day,CU-10548,Client CU-10024,Corporate,United States,Arizona,Arizona,57251,West,OFF-AR-2968,Office Supplies,Art,Premium Desk Organizer,151.42,5,0.0,-0.74
1970,US-2023-102143,10/30/2020,11/03/2020,Standard Class,CU-10514,Client CU-10457,Consumer,United States,Missouri,Missouri,96504,Central,FUR-CH-2969,Furniture,Chairs,Standard Office Chair,2198.95,8,0.0,388.69
1971,US-2023-102883,12/07/2022,12/11/2022,Second Class,CU-10441,Client CU-10197,Consumer,United States,Louisiana,Louisiana,68812,South,OFF-AR-2970,Office Supplies,Art,Deluxe Desk Organizer,252.94,5,0.0,108.53
1972,US-2020-102796,03/13/2021,03/14/2021,Second Class,CU-10662,Client CU-10258,Consumer,United States,Arizona,Arizona,78953,West,OFF-PA-2971,Office Supplies,Paper,Ultra Copy Paper Ream,28.44,1,0.15,2.88
1973,US-2022-101366,04/10/2020,04/13/2020,Same Day,CU-10416,Client CU-10127,Corporate,United States,Illinois,Illinois,37132,Central,OFF-FA-2972,Office Supplies,Fasteners,Standard Stapler,61.71,2,0.2,17.85
1974,US-2020-100668,04/02/2020,04/08/2020,Standard Class,CU-10622,Client CU-10739,Corporate,United States,North Carolina,North Carolina,46449,South,OFF-PA-2973,Office Supplies,Paper,Ultra Copy Paper Ream,104.6,3,0.0,11.67
1975,US-2023-100731,06/09/2020,06/15/2020,Second Class,CU-10410,Client CU-10496,Consumer,United States,Florida,Florida,39900,South,FUR-TA-2974,Furniture,Tables,Premium Meeting Table,1721.36,7,0.15,384.53
1976,US-2023-104991,10/04/2020,10/07/2020,Standard Class,CU-10434,Client CU-10569,Home Office,United States,New York,New York,33919,East,TEC-AC-2975,Technology,Accessories,Premium Wireless Mouse,3796.74,8,0.0,-527.72
1977,US-2023-100139,01/27/2021,02/01/2021,First Class,CU-10319,Client CU-10629,Consumer,United States,Virginia,Virginia,26270,East,OFF-PA-2976,Office Supplies,Paper,Compact Copy Paper Ream,72.2,2,0.15,11.51
1978,US-2022-104894,01/17/2020,01/18/2020,Standard Class,CU-10550,Client CU-10271,Home Office,United States,Maryland,Maryland,28815,East,FUR-CH-2977,Furniture,Chairs,Compact Office Chair,356.68,2,0.1,65.56
1979,US-2021-102649,11/11/2023,11/13/2023,Standard Class,CU-10438,Client CU-10158,Corporate,United States,New Jersey,New Jersey,41341,East,OFF-AR-2978,Office Supplies,Art,Executive Desk Organizer,110.56,2,0.0,18.38
1980,US-2021-101293,03/06/2021,03/08/2021,Standard Class,CU-10268,Client CU-10521,Consumer,United States,New Jersey,New Jersey,81904,East,FUR-BO-2979,Furniture,Bookcases,Compact Bookcase,1734.93,6,0.0,244.39
1981,US-2020-100536,03/10/2023,03/12/2023,Standard Class,CU-10572,Client CU-10733,Corporate,United States,Colorado,Colorado,58704,West,FUR-FU-2980,Furniture,Furnishings,Standard Desk Lamp,268.01,1,0.0,26.23
1982,US-2021-104041,03/06/2020,03/09/2020,Standard Class,CU-10290,Client CU-10065,Consumer,United States,Massachusetts,Massachusetts,25209,East,OFF-ST-2981,Office Supplies,Storage,Premium Storage Box,380.2,8,0.0,107.1
1983,US-2022-104522,11/08/2021,11/10/2021,Standard Class,CU-10594,Client CU-10531,Home Office,United States,Oregon,Oregon,56512,West,OFF-BI-2982,Office Supplies,Binders,Premium Ring Binder,176.41,4,0.15,31.16
1984,US-2023-102579,02/23/2020,02/27/2020,Standard Class,CU-10242,Client CU-10242,Consumer,United States,Nevada,Nevada,11055,West,OFF-AR-2983,Office Supplies,Art,Ultra Desk Organizer,84.25,4,0.0,-11.21
1985,US-2021-103181,12/18/2023,12/21/2023,Second Class,CU-10767,Client CU-10585,Consumer,United States,Massachusetts,Massachusetts,75181,East,OFF-ST-2984,Office Supplies,Storage,Pro Storage Box,56.98,1,0.0,10.11
1986,US-2020-101428,01/18/2023,01/20/2023,First Class,CU-10653,Client CU-10581,Home Office,United States,Utah,Utah,65834,West,OFF-AR-2985,Office Supplies,Art,Pro Desk Organizer,311.94,8,0.0,87.88
1987,US-2023-100511,09/28/2021,10/02/2021,Standard Class,CU-10557,Client CU-10002,Consumer,United States,Pennsylvania,Pennsylvania,56809,East,FUR-CH-2986,Furniture,Chairs,Ultra Office Chair,2053.84,7,0.0,785.69
1988,US-2022-103078,01/13/2022,01/14/2022,Standard Class,CU-10050,Client CU-10100,Home Office,United States,Virginia,Virginia,29989,East,OFF-ST-2987,Office Supplies,Storage,Deluxe Storage Box,250.8,8,0.2,14.71
1989,US-2021-101169,05/05/2023,05/11/2023,Standard Class,CU-10578,Client CU-10342,Home Office,United States,Alabama,Alabama,30430,South,OFF-PA-2988,Office Supplies,Paper,Standard Copy Paper Ream,235.09,4,0.2,78.82
1990,US-2022-104750,12/25/2021,12/31/2021,Standard Class,CU-10283,Client CU-10366,Home Office,United States,Arizona,Arizona,80189,West,OFF-ST-2989,Office Supplies,Storage,Compact Storage Box,40.31,1,0.15,10.23
1991,US-2021-100869,02/10/2022,02/12/2022,Standard Class,CU-10540,Client CU-10668,Consumer,United States,North Carolina,North Carolina,77221,South,TEC-MA-2990,Technology,Machines,Premium Label Printer,2136.35,6,0.1,-150.17
1992,US-2022-103410,12/16/2020,12/17/2020,Second Class,CU-10020,Client CU-10626,Consumer,United States,Virginia,Virginia,13074,East,FUR-FU-2991,Furniture,Furnishings,Ultra Desk Lamp,931.39,5,0.0,337.56
1993,US-2023-103535,03/31/2021,04/06/2021,Standard Class,CU-10153,Client CU-10409,Home Office,United States,Pennsylvania,Pennsylvania,68035,East,OFF-FA-2992,Office Supplies,Fasteners,Classic Stapler,188.06,4,0.0,28.08
1994,US-2022-102250,04/07/2022,04/09/2022,Standard Class,CU-10471,Client CU-10026,Consumer,United States,Virginia,Virginia,86800,East,OFF-LA-2993,Office Supplies,Labels,Standard Label Set,361.39,6,0.0,-28.89
1995,US-2021-102517,06/12/2023,06/17/2023,Standard Class,CU-10610,Client CU-10607,Consumer,United States,Louisiana,Louisiana,83208,South,FUR-CH-2994,Furniture,Chairs,Executive Office Chair,740.28,3,0.1,19.18
1996,US-2020-102532,08/16/2022,08/19/2022,Second Class,CU-10277,Client CU-10393,Consumer,United States,Wisconsin,Wisconsin,37724,Central,OFF-LA-2995,Office Supplies,Labels,Premium Label Set,419.93,7,0.0,65.33
